,id_stable,Date,ContentClean
831,48105,2021-10-31 07:29:11+00:00,"Afghanistan Video Update: Food Distribution to Afghan Refugee Families Dear friends, Here is a follow-up video of our recent trip to try to help families fleeing Afghanistan."
907,16585,2022-02-21 03:42:27+00:00,"I guess the American right also told those Afghans that they should fly (undercarriage) to the U.S. for a better life. Or the American right who let in 100000 un vetted Afghans on Aeroplanes just to evacuate as many as possible, or maybe the American Right who allow open borders."
240,38086,2021-12-02 17:33:00+00:00,"Police search for Afghan refugee, 11, last seen going to play football in London - LBC"
353,146975,2021-08-18 13:53:59+00:00,Our campaign is signing this statement. Home Secretary Patel still criminalises Afghan refugees and anyone helping them crossing the Channel. Those in Afghanistan are being refused refugee status because of inadequate English. This must end in interests of all refugees.
846,175854,2021-08-12 20:18:08+00:00,"when will the Biden administration help get all the Afghanistan translators, who helped our troops, get out before they get slaughtered!!!??? We’re sending troops into Kabul to get embassy folks out but please don’t forget these allies who saved our men & women!"
173,150539,2021-08-18 02:54:01+00:00,"Around 100,000 Afghans need to be resettled to USA or elsewhere. USA can't leave them"
337,135363,2021-08-20 15:37:40+00:00,"Trump stopped the SIV applications for 4 years. Trump released 5,000 terrorists, trump handed Afghanistan over. Trump removed all but 2500 troops. This is on 45."
235,10270,2022-03-11 08:50:15+00:00,You are a dreamer Australia has no freedom of press you have soldiers killing children in Afghanistan and the guy the call out on it is in prison You got refugees asylum seekers on two island in camp in Australia same there for year freedom. There a lot more freedom in China
342,91637,2021-09-03 14:35:37+00:00,WATCH LIVE: Mayorkas speaks on U.S. government efforts to resettle Afghan refugees
494,64790,2021-09-25 15:52:33+00:00,The FBI is looking into an alleged assault on a female service member at an Afghan refugee camp
657,78059,2021-09-12 10:09:28+00:00,"GREAT JOB, keep doing the best and wish you to win this election again. I hope the priorities get answer soon too,those who helped Canadian embassy in Afghanistan, who are still on the run for their safety and no reply from resettlement for their case…….."
585,95575,2021-09-01 19:02:05+00:00,"INDIANAPOLIS — An estimated 5,000 Afghan evacuees will arrive at Camp Atterbury in the coming weeks for a medical screening, COVID test and fourth vetting process to begin their resettlement process in the United States."
406,86126,2021-09-06 16:30:04+00:00,"In this Transforming Society article, outlines the plight of Afghan asylum applications in the UK and the severe inadequacy of the asylum system as a whole. #AfghanRefugees"
617,176455,2021-08-11 21:49:30+00:00,", please update efforts on Afghani translators and others. The US must save these people."
684,170353,2021-08-15 17:44:17+00:00,"People in Afghanistan are like death bodies!!! Counting seconds, specially those who promised and asked serval time for information to be evacuated in save place… We are going to be finished. Its still early to call us for relocation."
896,2583,2022-04-15 08:47:25+00:00,"On the day he said this, the govt announced a plan to deport asylum seekers to Rwanda, while we offer Homes for Ukraine. I support Homes for Ukraine, but there are a lot of wars creating refugees. Can we not see Afghans, Syrians, Yemenis as equally deserving of aid?"
918,174504,2021-08-13 23:28:50+00:00,"From the official press release, it appears that this will primarily target individuals who have already fled Afghanistan, and will include both government and private sponsorship resettlement spots."
962,190178,2021-06-22 23:35:00+00:00,"Congress on Matrix, 6/23/21 (EDT): Newsers 1330: House Republicans on censuring President Biden over immigration enforcement 1500: House members on Afghan special immigrant visa application backlog 1600: House Republicans to introduce border security resolution"
1187,36110,2021-12-08 12:18:18+00:00,The PM cannot commit to having the Afghan Citizen Resettlement Scheme ready by Xmas #PMQs
818,52259,2021-10-21 15:09:19+00:00,"“Many Afghans at grave risk are depending on govts to respect the right to seek asylum. Responding effectively to this humanitarian crisis demands refugee and migration policies that are generous, rights-respecting, and culturally sensitive.”"
685,105212,2021-08-28 22:55:50+00:00,"this is amazingly wonderful. funny, isn't that about the total # of Americans our military have evacuated? It's around 5K....and around ONE HUNDRED THOUSAND unvetted Afghani..... Glen Beck wins."
1104,154667,2021-08-17 15:14:41+00:00,Taliban spokesman reiterates ‘amnesty’ for all translators who worked for the Americans + allies in #afghanistan “No one will come after them”.
267,172531,2021-08-15 04:48:40+00:00,So countries from Far regions would come to Afghanistan and play their interesta which effected Pakistan and you expect Pakistan to sit back and do nothing! Russians started Refugee Problem!
759,106529,2021-08-28 12:54:55+00:00,"Ilhan Omar: As a refugee, I want America to open its arms to those fleeing Afghanistan"
778,85358,2021-09-07 07:09:13+00:00,announces a record number of around 1000 illegal immigrants crossed the channel yesterday. That figure could be eclipsed today. What is doing as Home Secretary? At least one illegal immigrant was an Afghan. Is the UK safe with in charge of security.?
989,180896,2021-07-30 16:54:41+00:00,Email address for Afghan interpreters to apply for resettlement in Canada crashes | National Post. OMG can’t we get it right?
613,11317,2022-03-08 05:06:09+00:00,"Instead the Afghan Resettlement project is stalled so the Govt is unwilling to commit to more refugees, they are aware that the official system of support is overwhelmed. Thank goodness charities are filling the gap but they need support like an online register of accommodation"
709,454,2022-04-24 09:21:23+00:00,"If it’s legal you said you like economic migrants Chris. It’s the governments choice you said when talking about India. We need workers. 1.4 million vacancies. Open up economic migrant routes too. Many Syrians, afghans, Iranians etc have lots of skills that could be used here."
457,92749,2021-09-02 23:25:13+00:00,"The BBC is reporting tonight that 500,000 refugees are heading out of Afghanistan. Given the arduous terrain, many will die. Some will make it to Europe, but most will he left for most of the rest of their lives in squalid refugee camps. They were not refugees a month ago."
452,173761,2021-08-14 12:17:46+00:00,"My opinion on Afghanistan: we should do a very *very* thorough investigation into why they couldn't prepare for this in 20 years. If we find it was our mistake or that something can be done, we go back and fix this. Otherwise, we start an international refugee relocation effort."
116,131085,2021-08-21 16:15:34+00:00,"'Following the Taliban takeover of #Afghanistan and a possible wave of migrants fleeing the country, Swedish prime minister Stefan Lofven has vowed there will be no repeat of the 2015 migrant crisis.'"
0,170314,2021-08-15 17:53:06+00:00,"Per a White House official: Biden and Harris met with their national security team by videoconference this morning for updates on the security situation in Kabul, and on evacuations from the country, including for SIV applicants and other Afghan allies"
251,101299,2021-08-30 21:00:01+00:00,Arizona is preparing to receive and resettle displaced refugees from Afghanistan. You can help by volunteering your time and resources and telling Gov. to take more action! (602) 542-4331
606,200939,2021-08-15 15:20:39+00:00,The failure to not have an SIV evacuation plan is truly abominable because it seems pretty obvious that the Biden NSC/JCS didn't put together a contingency plan in case of a rapid collapse
1189,45680,2021-11-09 19:11:56+00:00,This is a direct result of the Brandon administrations dangerously incompetent policies. Afghan teen facing rape charge is part of resettlement program
182,58896,2021-10-05 02:54:21+00:00,"I did see ONE legit Afghan refugee who was “rescued” in the first days, interviewed. One. That’s it."
1153,155911,2021-08-17 12:18:23+00:00,Canada expands resettlement program to bring more Afghans to safety #cdnimm |
111,63535,2021-09-27 19:34:30+00:00,"Trump Slams Afghan Refugee Plan, Defends Travel Ban United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e United_States_e "
170,32376,2021-12-20 23:46:20+00:00,"if it was not cruption of previous govt than what it was? America calls it cruption can you say something about them? who else you have a country who is helping you? all the west has run away, they were here for 21 year. we still have afghan refugee. a crisis can flood it."
1041,998,2022-04-21 14:25:24+00:00,This is what happens to Shia in their homeland because taliban are running Afghanistan like a mafia and exterminating minority Muslims. Harmless Shia who believe in educating females+many Hazara are murdered or driven to homelessness as refugee so taliban can steal their land.
213,163847,2021-08-16 16:29:44+00:00,Nations expecting to resettle refugees from Afghanistan as events unfold:
423,16077,2022-02-22 21:47:29+00:00,Meet the staff working around the clock to resettle the crush of Afghan newcomers via
726,193229,2021-05-29 07:46:28+00:00,"Indian Government invites application form for non-muslims refugees living in Afghanistan, Pakistan and Bangladesh to grant Indian Citizenship. #refugee #pakistanihindu #pakistanihindus #bangladeshi #bangladeshihindus #afganistanhindus #hindurefugees #pakistanirefugees"
696,131696,2021-08-21 13:10:40+00:00,I would like this to be expanded into Gov...eg: G. Williamson to spend a month in a crowded classroom of 12-14yr olds; D. Raab to spend a month in Afghanistan; L. Truss to spend a month on fishing trawlers; P. Patel to go anonymously to say Syria and try to get refugee status...
118,70270,2021-09-19 12:22:09+00:00,Afghan women officials&diplomats seek asylum as Taliban target their jobs pensive_face_e pensive_face_e pensive_face_e pensive_face_e pensive_face_e pensive_face_e ⁦ ⁦ ⁦ ⁦ ⁦ ⁦ ⁦ ⁦
1176,51911,2021-10-22 01:10:16+00:00,This story sucks up media oxygen while the amazing children of Afghanistan suffer because Washington and the EU have passed NO resettlement funds for them? Why are you doing this story and not caring/covering the story of the children of Afghanistan?
425,44680,2021-11-12 13:42:00+00:00,"Celebrating aussi win while they butchered your countrymen in fields like cattle skull_e truly a surreal and insane experience it must be being an afghani refugee, to suck up to hinduvta so much and offer your countrymen’s blood for an IPL contract and a few roads. My god….."
745,73346,2021-09-16 18:29:56+00:00,Welcome Friends red_heart_e #Afghanistan #Refugee #WelcomeHome #Seattle
1091,173495,2021-08-14 15:50:40+00:00,Five years ago ⁦ revealed that asylum seeking children that had arrived alone from Afghanistan were being sent back to untold danger when they turned 18. Can ⁦ guarantee that isn’t still happening? (⁦
20,197408,2021-02-26 02:50:39+00:00,He has played a high stakes gambling game against the most powerful intelligence agencies in the world and while I get what you are saying about asylum BUT in gamming terms he may have left his run too late because most of the world has forgotten Iraq and Afghanistan
662,51940,2021-10-21 23:55:33+00:00,"Afghan evacuee charged with rape in Montana, governor says, demanding resettlement halt DO WE REALLY THINK BIDEN GIVES A SHIT"
706,52557,2021-10-20 18:28:23+00:00,Thousands of people have had to flee Afghanistan in recent months. Keep scrolling to learn more about the situation in Afghanistan and how you can support refugee resettlement in Salt Lake County. (1/6)
439,149301,2021-08-18 07:49:43+00:00,"20,000 Afghan refugees will be offered asylum, but Detention Action's Bella Sankey criticised the ""low figure"" and called for Priti Patel to scrap a new immigration bill that would criminalise unofficial arrivals. ""She would have them put in prison."" |"
1064,171473,2021-08-15 13:33:15+00:00,There is bound to be a discussion of refugee policy in the near future as people leave and will continue to try to leave Afghanistan. This is an issue that's been on the back-burner in the last couple years. Lots of new members of congress who can still be swayed.
179,5199,2022-04-01 20:40:02+00:00,"Young Afghan Refugee, who were married in the Age of 14"
1112,110258,2021-08-27 07:08:02+00:00,"(Dem) NH Rep Chris Pappas led 63 lawmakers, pleading w U.S. Sec of State Antony Blinken: Help LGBTQ Afghans leave their country. They called on U. S. State Dept to extend recently announced refugee admissions program to LGBTQ Afghans."
1167,156260,2021-08-17 11:22:00+00:00,There’s no doubt the UK should help Afghan refugees – but our record on asylum seekers doesn’t offer much hope | Andrew Grice
194,44542,2021-11-12 21:30:22+00:00,"Refugee advocates say hundreds of people have arrived from Afghanistan in the last 2 months, and half of them are staying in Airbnbs or extended stay hotels b/c of a lack of housing in #Clarkston #StoneMountain #Tucker"
377,99238,2021-08-31 14:29:36+00:00,EU plans €600m package for Afghanistan’s neighbours to avert refugee crisis Thank you EU European_Union_e 
1143,192907,2021-05-31 16:43:34+00:00,Apprentices become partners as Afghan refugee and Iranian team up
1067,75536,2021-09-14 19:59:51+00:00,"Yeah, yeah, Rich, & Biden hasn't gotten ONE KURD refugee out of Afghanistan, either. Look, Dumbass, War Is Hell, whether you're starting one or ending one. At least Biden isn't golfing. . . . ."
1062,130519,2021-08-21 19:10:26+00:00,"There are 1 lakh AC tents lying vacant in Maka Medina (Saudi Arabia) which can house 1 million Afghan refugees. But Saudi Arabia did not offer asylum to even one Afghan citizen.. Not even any comforting gesture of sympathy, support, allegiance, brotherhood, etc.."
345,59538,2021-10-03 18:57:38+00:00,"Saturday was another busy day. I started by dropping off clothes at VFW Post 9215 in Upper Nyack. They're collecting donations to help Afghani refugees being resettled in the US. If you want to donate-drop off clothes from 9am-12pm Saturday, 10/9 at 250 Birchwood Ave. Upper Nyack"
1053,184549,2021-07-18 23:15:26+00:00,"""One such bill, the proposed HOPE for Afghan SIVs Act, would postpone the SIV medical exam requirement until applicants arrive in the US, eliminating a major hurdle for many Afghans."""
199,100419,2021-08-31 02:27:26+00:00,"According to the Washington Times’ Stephen Dinan, 47, Afghan national Ghader Heydari was flown to Dulles International Airport as part of Biden’s Afghanistan resettlement operation"
1037,198341,2021-01-19 21:29:13+00:00,The Biden admin placed more troops in DC to protect themselves than Trump placed in the war in Afghanistan. Then they vetted out all persons who were conservative and told them to leave. They had a partisan takeover of the military. Scary.
904,185343,2021-07-15 03:31:14+00:00,"About the letter from Congress to Ninja, she made fun of Ninja and raved about the letter which means she's afraid of Ninja and knows the letter was bad. On getting Afghanistan translators out, should've happen earlier and it's Trump's & Stephen Miller's fault somehow. All I got."
954,22320,2022-01-28 22:03:01+00:00,"When Danielle Pletka put out a call to her community for help for an Afghan refugee family, this is the response she got. This is what an American welcome looks like."
782,149133,2021-08-18 08:12:19+00:00,"20 yrs ago, Democrats tricked Bush into invading Afghanistan ostensibly to get Osama bin Laden and cripple Al Qaeda's ability to launch a 9/11-scale attack on America— but really so that 20 years later, a Democratic president could yank the troops out to trigger a refugee influx."
974,133339,2021-08-21 00:20:40+00:00,"“If there were Afghans who had assisted coalition partners during the mission that also met the criteria for our humanitarian resettlement program, I think we should be prepared to consider such an arrangement,"" the minister said."
633,2843,2022-04-14 15:51:13+00:00,Or Afghanistan refugees/asylum seekers? We know many are still trying to get here after being left behind.. desperate situation and cruel policy..I hope it never happens
583,86242,2021-09-06 15:14:16+00:00,A German woman stabbed to death in Berlin and another German man badly injured by an Afghan refugee Europe and especially Ireland needs a points based immigration policy and no more mass unrestricted immigration. We have enough poor without listening to sob stories
316,105818,2021-08-28 17:40:04+00:00,Biden evacuating Cows over US Citizens and SIV's !! Leaves 85 billion dollars worth of high tech weapons but saves cows. #BidenDisaster #BidenIsACoward #AfghanistanCrisis #Afghan #AFghanistan
976,141728,2021-08-19 09:18:21+00:00,Bespoke resettlement route for Afghan refugees
250,21246,2022-02-02 18:53:16+00:00,"Islamabad, Pakistan A Pakistani health worker marks the finger of an Afghan child with indelible ink during an anti-polio campaign at an Afghan refugee settlement Photograph: Anadolu Agency"
331,34352,2021-12-14 16:01:02+00:00,ON OUR RADAR WITH satellite_antenna_e  loudspeaker_e #China donates more winter supplies to #Afghanistan loudspeaker_e 7.3 magnitude earthquake strikes off #Indonesia loudspeaker_e 17 injured as a migrant group clashed with #Mexican police loudspeaker_e #US lawmakers debate contempt charge against top Trump aide
892,12842,2022-03-03 09:44:04+00:00,"Netherlands evacuates 294 Afghans consisting translators, nongovernmental workers, and “other people assisting Dutch missions” to the war-torn country through Pakistan. thinking_face_e "
909,54876,2021-10-14 03:52:48+00:00,"The Canadian government has said it is accepting 40,000 refugees from Afghanistan and urged other nations to step up their support to resettle refugees also. #ArianaNews #Canada #Afghanistan #Refugees"
790,91903,2021-09-03 12:26:47+00:00,Resettlement team aiming to bring Afghan refugees to Manhattan
140,188634,2021-07-03 19:39:01+00:00,The Biden admin plans on evacuating tens of thousands of Afghan interpreters & their families who helped US forces during the war. Officials noted that no country for the relocation has been decided.
922,151372,2021-08-17 23:35:59+00:00,". people blaming for the situation at Kabul’s HKIA need to understand the trump deal cut out the Afghan govt, undermined it & when their president & police force fled the people panicked. pompeo’s State Dept held up SIV apps + took 867 to process."
765,40500,2021-11-25 21:27:18+00:00,"26,000 illegal immigrants crossing by rubber boats now in 4* Hotels. 11,000 by other means in 4* Hotels. 15,000 Afghan refugees in 4* Hotels. £6-8 Million per day. 100,000+ waiting asylum decision £10+ Million per day. Sick of"
14,77707,2021-09-12 22:02:09+00:00,BEYOND VENUE: Israeli stadium superfan says Afghan migrant want more EU 'Bienvenue' #DraftKings #EUMasters
1075,55947,2021-10-11 14:43:21+00:00,French Ambassador to the UAE tells me the heartwarming story of how he rescued Juji - the pet mynah bird of an Afghan refugee girl. The bird wasn’t allowed on the plane to France & the girl was distraught so the ambassador offered to take him in #FranceUAE
294,15478,2022-02-24 23:25:03+00:00,"Yep. Esp. Black, Brown kids- usualy used a cannon fodder. Hello, No child Left Behind, Iraq War, Afghanistan. IN the Iraq war, one of the first casualities was an immigrant Latino from Escanodido, CA."
805,105376,2021-08-28 21:28:53+00:00,President of the United States: Petition for Afghan Families to claim Political/Refugee Asylum in the U​.​S. - please Sign the Petition! via
1035,140411,2021-08-19 14:25:37+00:00,The refugees were brought over as part of the UK’s Afghan Relocation and Assistance Policy Programme
956,61860,2021-09-30 09:26:10+00:00,"LISBON, Portugal (AP) ��� Girls from the Afghanistan national soccer team who were recently granted asylum in Portugal have had a surprise visit from the captain of the senior t"
1130,74661,2021-09-15 15:54:04+00:00,Please help with our Drops of RAINE collection for the Afghan refugee children! #HazletProud #choosekind
49,11709,2022-03-07 07:58:51+00:00,"False alarm! It’s the non existent special sponsorship scheme being announced, the one that was announced last week. Like the Afghan scheme that was announced 6 mth ago that still hasn’t brought any more to safety. Emperor’s New Clothes Resettlement."
567,6706,2022-03-25 12:24:14+00:00,"The ugly face of racism that’s often hidden is brought to surface because of Russia War in Ukraine.The whole Western world is now transfixed on the migrant crisis in Europe and completely dwarfs all other crises like the Palestinians,Afghanistan and Syrian on going crises. Is it"
658,58290,2021-10-06 09:03:36+00:00,Diplomat in the UAE rescues baby bird for young Afghan refugee
419,1608,2022-04-18 16:35:22+00:00,"HB163, sponsored by and expands Afghan refugee access to driver license exams. She added 3 words to code to make it happen. ""It's about economic independence,"" she says. ""They'll contribute to Utah's society... in every way."" #utpol #Utah"
93,494,2022-04-24 00:34:26+00:00,"Yes, Ann Linde, Please please use your influence in government to make sure Hazaran asylum seekers are not sent back to Afghanistan!"
81,63430,2021-09-27 23:05:27+00:00,"to save you asking, the story I want to hear about this week is the Afghan refugee criminal."
775,115570,2021-08-25 20:12:06+00:00,"I’m a democrat, but this mass relocation from Afghanistan to America has my thoughts changing. Voted Democrat since 1970. Far left killed dems, far right killed Republicans. Those in middle feel fucked"
553,198102,2021-01-29 12:44:14+00:00,"Ongoing restrictions on travel & mobility limit the ability of #asylum seekers to reach the EU+ & seek international protection. In November, most applicants were from Syria, Afghanistan & Pakistan. newspaper_e PR: bar_chart_e Interactive data:"
690,109820,2021-08-27 11:38:00+00:00,"Afghanistan-born swimmer Abbas Karimi has sent a ""huge message of hope"" despite missing out on a medal at the #Paralympics the refugee team's chief said Friday #Tokyo2020 #AFPsports"
297,46187,2021-11-08 07:14:14+00:00,Post Edited: Competition helps Afghan refugee rebuild her business
620,510,2022-04-23 22:07:58+00:00," thread_e Listen up Afg diaspora, there is a genocide happening in Afghanistan against our Hazara siblings, meanwhile the UK will soon be sending asylum seekers to Rwanda which essentially means Refugees from Asian and Africa! Germany is displacing Afghan refugees for Ukrainians."
933,22193,2022-01-29 14:50:21+00:00,"more than 75,000 Afghans have been brought to the U.S. since mid-August as part of Biden’s massive resettlement operation — the largest in American history. Top administration officials have conceded that minimal vetting has been conducted"
965,67316,2021-09-22 19:45:26+00:00,"USA: In congressional testimony, DHS finally revealed the percentage of #SIV holders among Afghan evacuees who made it onto US soil: A shockingly low ~three percent. #ProtectLinguists"
143,28849,2022-01-06 18:42:39+00:00,"Why hasn't Dick Cheney been arrested for the illegal Iraq war? Millions dead, maimed and created refugee crisis that Europe has to deal with. Typical of the USA to a bit in other countries back yard and run away when it gets tough like Vietnam, Afghanistan and now Iraq."
178,43417,2021-11-17 01:34:12+00:00,bald-faced LIE came-out at the end of persistent questioning… ADMITTED #Afghans from #KabulAirport were —NOT— Vetted
791,180627,2021-07-31 06:10:13+00:00,Thank Mr. President for rescuing our Afghan translators Please get them all?
242,127897,2021-08-22 17:02:08+00:00,"Canada to take in 20,000 Afghan refugees targeted by Taliban Several plane-loads of asylum seekers have already departed"
356,88018,2021-09-05 13:09:42+00:00,I hope you will ask tough questions on his plans for ending the war in Afghanistan and why the SIV process was stopped for those who helped Americans.
301,149279,2021-08-18 07:52:49+00:00,"300 is better than the initial 150 person commitment from the State, but the Land of a Thousand Welcomes can do better. Migrant NGOs including the Immigrant Council are continuing to call on the Gov't to commit to a minimum resettlement of 1,000 refugees from #Afghanistan."
772,63713,2021-09-27 14:25:01+00:00,Biden's vetted Afghanistan refugees are committing crimes
23,42353,2021-11-20 14:33:51+00:00,Tell that to the female Afghan refugee that wants to get an abortion in Texas after she was raped
1106,110311,2021-08-27 06:36:01+00:00,"This guys claims the only reason the administration would want to evacuate ""unvetted"" Afghans to the US is to ""pump"" refugees into the heartland. One could argue they're refugees but Afghans who worked with and helped US forces aren't unvetted."
537,14664,2022-02-27 01:36:43+00:00,"YES. There is a Refugee Resettlement Agency where I live. One Ukrainian family is already here, arrived perhaps 4 years ago. Most recent are from Afghanistan. #WithRefugees #RefugeesWelcome"
771,81751,2021-09-09 08:29:23+00:00,"And while helping resettlement the Western community specially the US should push Ts to hold them accountable on what they promised the Afghan delegation in Qatar for months. Not everyone can leave, and must have the environment to live in - inside the country."
115,7643,2022-03-21 11:03:33+00:00,#UkrainianREFUGEES Biden Will Travel To Poland Friday Ya Think He Will Offer 1 MILLION UKRAINIAN Refugees Asylum? Like He Did With Afghan Refugees Or Are They NOT His Cup Of Tea''' A Little On The Light Side
412,13089,2022-03-02 16:55:30+00:00,"In memory of Leonard Ashley z""l, child refugee from Nazi Germany and late father of our Treasurer we are supporting Cathy's Fundraiser for supporting Syrian, Afghan and Ukrainian refugees today. May his memory be a blessing."
73,125502,2021-08-23 11:08:29+00:00,This person isn’t eligible for a SIV or any other State Dept relief. He isn’t eligible to leave. There are thousands of thousands of people in this category: endangered by the assistance Afghans provided to the US but ineligible for assistance from the US.
713,158652,2021-08-17 03:34:53+00:00,America Should Have Trained The Women To Be Like The 'Daughters of Kobani.' Women Want To Protect Their Children & Prevent The Taliban From Killing Them or Making Them Slaves. And Why The Heck Didn't We Start Evacuating Translators & Afghan Helpers MONTHS Ago
455,45973,2021-11-08 22:50:50+00:00,"And the MSM is silent. He can fly 70 plane loads of his unvetted, unvaccinated Illegals to swing states, but God Forbid he bring these American Citizens home that He Abandoned in Afghanistan. He is a pathetic, corrupt, lying POS. #NotMyPresident #BidenIsAFailure #FJB"
1114,37197,2021-12-05 15:17:53+00:00,Republicans promised to resettle Afghans!
855,196908,2021-03-11 11:41:15+00:00,#Afghan #youths jailed for five years over #Greek #migrant camp fire #Moria #MoriaCamp #RefugeesGr #AWGGreece
